donation_id,entity_id,fundraiser_id,amount,donation_date,donation_type,occupant_full_name,donor_type,earmarked_fund,center,notes
MISC-20091016-0003,,Unprompted,60.81,2009-10-16,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20091021-0001,,T-Shirt Fundraiser,20.00,2009-10-21,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20091105-0001,,Halloween Party,836.50,2009-11-05,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20091113-0001,,Ticket Fundraiser,60.00,2009-11-13,Misc Item Sale,Misc. Parent,Personal,Unrestricted,JP,
MISC-20091125-0001,,Breakfast to Go Fundraiser,94.00,2009-11-25,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20091222-0001,,Teacher Appreciation,322.55,2009-12-22,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20091222-0002,,Teacher Appreciation,555.00,2009-12-22,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20100106-0001,,Raffle,68.00,2010-01-06,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20100106-0002,,Raffle,40.00,2010-01-06,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20100122-0001,,Cafe Wednesdays,95.20,2010-01-22,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20100204-0001,,T-Shirt Fundraiser,10.00,2010-02-04,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20100204-0002,,T-Shirt Fundraiser,100.00,2010-02-04,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20100222-0001,,Cafe Wednesdays,17.00,2010-02-22,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20100304-0001,,T-Shirt Fundraiser,10.00,2010-03-04,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20100318-0001,,Cafe Wednesdays,131.91,2010-03-18,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20100325-0001,,Cafe Wednesdays,8.00,2010-03-25,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20100604-0001,,Cafe Wednesdays,116.00,2010-06-04,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20100604-0002,,Rummage Sale 2010,362.35,2010-06-04,Misc Item Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20100629-0001,,T-Shirt Fundraiser,90.00,2010-06-29,Shirt Sale,Misc. Parent,Personal,Unrestricted,JP,
MISC-20100630-0001,,T-Shirt Fundraiser,10.00,2010-06-30,Shirt Sale,Misc. Parent,Personal,Unrestricted,JP,
MISC-20100722-0001,,Cafe Wednesdays,139.35,2010-07-22,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20100722-0002,,Pool Party 2010,25.00,2010-07-22,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20100722-0003,,T-Shirt Fundraiser,10.00,2010-07-22,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20100805-0001,,Cafe Wednesdays,10.00,2010-08-05,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20100805-0002,,Pool Party 2010,516.62,2010-08-05,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20100805-0003,,Summer Sale,14.40,2010-08-05,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20100805-0004,,T-Shirt Fundraiser,10.00,2010-08-05,Shirt Sale,Misc. Parent,Personal,Unrestricted,JP,
MISC-20100916-0001,,Cafe Wednesdays,72.52,2010-09-16,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20100927-0001,,Cafe Wednesdays,8.00,2010-09-27,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20101028-0001,,Halloween Party,1017.95,2010-10-28,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20101123-0001,,Art Sale 2010,110.00,2010-11-23,Misc Item Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20101129-0001,,Unprompted,664.50,2010-11-29,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20101129-0002,,Unprompted,1203.50,2010-11-29,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20101220-0001,,T-Shirt Fundraiser,10.00,2010-12-20,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20101222-0001,,Teacher Appreciation,205.00,2010-12-22,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20110126-0001,,Cafe Wednesdays,58.00,2011-01-26,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20110302-0001,,Cafe Wednesdays,15.00,2011-03-02,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20110311-0001,,Cafe Wednesdays,17.00,2011-03-11,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20110401-0001,,Cafe Wednesdays,113.75,2011-04-01,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20110401-0002,,Cafe Wednesdays,10.00,2011-04-01,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20110413-0001,,Cafe Wednesdays,11.00,2011-04-13,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20110506-0001,,Cafe Wednesdays,24.00,2011-05-06,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20110511-0001,,T-Shirt Fundraiser,10.00,2011-05-11,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20110518-0001,,T-Shirt Fundraiser,10.00,2011-05-18,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20110527-0001,,Cafe Wednesdays,160.50,2011-05-27,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20110804-0001,,T-Shirt Fundraiser,20.00,2011-08-04,Shirt Sale,Misc. Parent,Personal,Unrestricted,JP,
MISC-20110812-0001,,Camp Night Raffle,135.00,2011-08-12,Misc Item Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20110816-0001,,Camp Night Raffle,20.00,2011-08-16,Misc Item Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20110822-0001,,Camp Night Raffle,315.00,2011-08-22,Misc Item Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20110902-0001,,T-Shirt Fundraiser,10.00,2011-09-02,Shirt Sale,Misc. Parent,Personal,Unrestricted,JP,
MISC-20110912-0001,,Unprompted,3.50,2011-09-12,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20110923-0001,,T-Shirt Fundraiser,10.00,2011-09-23,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20111011-0001,,Unprompted,25.00,2011-10-11,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20111025-0001,,Halloween Party,1263.00,2011-10-25,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20111116-0001,,Unprompted,10.00,2011-11-16,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20111212-0001,,Cafe Wednesdays,93.50,2011-12-12,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20111212-0002,,Halloween Party,35.00,2011-12-12,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20111216-0001,,Give Back,28.00,2011-12-16,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20120113-0001,,Cafe Wednesdays,128.00,2012-01-13,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20120118-0001,,Extra,15.00,2012-01-18,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20120127-0001,,T-Shirt Fundraiser,10.00,2012-01-27,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20120203-0001,,Cafe Wednesdays,118.00,2012-02-03,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20120210-0001,,Buttons Fundraiser,108.00,2012-02-10,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20120229-0001,,Buttons Fundraiser,54.00,2012-02-29,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20120229-0002,,Cafe Wednesdays,33.60,2012-02-29,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20120305-0001,,Cafe Wednesdays,17.00,2012-03-05,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20120316-0001,,Cafe Wednesdays,100.00,2012-03-16,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20120322-0001,,Cafe Wednesdays,8.00,2012-03-22,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20120404-0001,,Cafe Wednesdays,89.00,2012-04-04,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20120406-0001,,Cafe Wednesdays,7.00,2012-04-06,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20120412-0001,,Cafe Wednesdays,8.50,2012-04-12,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20120424-0001,,Silent Auction 2012,4317.00,2012-04-24,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20120427-0001,,Silent Auction 2012,380.00,2012-04-27,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20120504-0001,,Cafe Wednesdays,110.00,2012-05-04,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20120504-0002,,Rummage Sale 2012,374.50,2012-05-04,Misc Item Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20120511-0001,,Noise Remediation Fundraiser,1500.00,2012-05-11,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20120518-0001,,Silent Auction 2012,55.00,2012-05-18,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20120608-0001,,Cafe Wednesdays,92.00,2012-06-08,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20120627-0001,,Cafe Wednesdays,8.00,2012-06-27,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20120627-0002,,Martha's Photo Fundraiser,10.00,2012-06-27,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20120627-0003,,Movie Night,128.00,2012-06-27,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20120630-0001,,Pool Party 2012,1107.00,2012-06-30,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20120717-0001,,Cafe Wednesdays,109.00,2012-07-17,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20120717-0002,,Furniture Sale,25.00,2012-07-17,Misc Item Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20120803-0001,,Cafe Wednesdays,80.00,2012-08-03,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20120907-0001,,Cafe Wednesdays,68.00,2012-09-07,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20121004-0001,,Cafe Wednesdays,76.00,2012-10-04,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20121004-0002,,T-Shirt Fundraiser,30.00,2012-10-04,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20121031-0001,,Halloween Party,1049.00,2012-10-31,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20121101-0001,,Sports Marketing Fundraiser,67.24,2012-11-01,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20121101-0002,,T-Shirt Fundraiser,10.00,2012-11-01,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20121109-0001,,Cafe Wednesdays,71.05,2012-11-09,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20121205-0001,,Letter Campaign 2012,770.00,2012-12-05,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20121205-0002,,T-Shirt Fundraiser,23.00,2012-12-05,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20121214-0001,,Letter Campaign 2012,275.00,2012-12-14,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20121220-0001,,T-Shirt Fundraiser,20.00,2012-12-20,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20121220-0002,,Teacher Appreciation,115.00,2012-12-20,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20130102-0001,,Letter Campaign 2012,55.00,2013-01-02,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20130118-0001,,Cafe Wednesdays,106.00,2013-01-18,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20130130-0001,,Unprompted,55.00,2013-01-30,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20130208-0001,,Cafe Wednesdays,88.00,2013-02-08,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20130208-0002,,Cafe Wednesdays,12.00,2013-02-08,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20130226-0001,,Unprompted,285.00,2013-02-26,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20130305-0001,,Unprompted,55.00,2013-03-05,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20130306-0001,,Unprompted,100.00,2013-03-06,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20130308-0001,,Cafe Wednesdays,85.00,2013-03-08,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20130403-0001,,Cafe Wednesdays,65.00,2013-04-03,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20130418-0001,,Cafe Wednesdays,10.00,2013-04-18,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20130423-0001,,Unprompted,55.00,2013-04-23,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20130430-0001,,Birthday Fundraiser,100.00,2013-04-30,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20130503-0001,,Cafe Wednesdays,100.00,2013-05-03,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20130503-0002,,Flower Sale,20.00,2013-05-03,Misc Item Sale,Misc. Parent,Personal,Unrestricted,HP,
MISC-20130503-0003,,T-Shirt Fundraiser,10.00,2013-05-03,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20130503-0004,,Unprompted,55.00,2013-05-03,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20130514-0001,,Teacher Appreciation,55.00,2013-05-14,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20130514-0002,,Teacher Appreciation,30.00,2013-05-14,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20130521-0001,,Flower Sale,470.00,2013-05-21,Misc Item Sale,Misc. Parent,Personal,Unrestricted,HP,
MISC-20130524-0001,,Cafe Wednesdays,3.00,2013-05-24,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20130601-0001,,Teacher Appreciation,580.00,2013-06-01,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20130606-0001,,Cafe Wednesdays,77.00,2013-06-06,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20130607-0001,,Cafe Wednesdays,10.00,2013-06-07,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20130612-0001,,Fruit Snack Fundraiser,108.00,2013-06-12,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20130628-0001,,Cafe Wednesdays,5.00,2013-06-28,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20130628-0002,,Graduation Raffle 2013,447.00,2013-06-28,Percentage of Purchase,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20130628-0003,,Rummage Sale 2013,65.00,2013-06-28,Misc Item Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20130708-0001,,Teacher Appreciation,10.00,2013-07-08,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20130718-0001,,Cafe Wednesdays,58.15,2013-07-18,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20130725-0001,,Birthday Fundraiser,300.00,2013-07-25,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20130809-0001,,Cafe Wednesdays,88.00,2013-08-09,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20130831-0001,,Unprompted,200.00,2013-08-31,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20130903-0001,,Giving Tree Fundraiser,150.00,2013-09-03,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20130905-0001,,Cafe Wednesdays,72.00,2013-09-05,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20130906-0001,,T-Shirt Fundraiser,10.00,2013-09-06,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20130906-0002,,The Joy of Giving 2013,200.00,2013-09-06,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20130913-0001,,Birthday Fundraiser,65.00,2013-09-13,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20130913-0002,,The Joy of Giving 2013,100.00,2013-09-13,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20130926-0001,,The Joy of Giving 2013,100.00,2013-09-26,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20131003-0001,,Cafe Wednesdays,67.00,2013-10-03,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20131003-0002,,The Joy of Giving 2013,700.00,2013-10-03,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20131017-0001,,The Joy of Giving 2013,400.00,2013-10-17,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20131021-0001,,The Joy of Giving 2013,100.00,2013-10-21,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20131022-0001,,T-Shirt Fundraiser,20.00,2013-10-22,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20131023-0001,,Lummis Day Booth 2013,10.00,2013-10-23,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20131023-0002,,Lummis Day Booth 2013,15.00,2013-10-23,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20131023-0003,,Lummis Day Booth 2013,150.00,2013-10-23,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20131026-0001,,The Joy of Giving 2013,100.00,2013-10-26,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20131105-0001,,Dia de los Muertos Fundraiser,752.00,2013-11-05,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20131106-0001,,Dia de los Muertos Fundraiser,20.00,2013-11-06,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20131108-0001,,Cafe Wednesdays,56.00,2013-11-08,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20131127-0001,,T-Shirt Fundraiser,10.00,2013-11-27,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20131127-0002,,The Joy of Giving 2013,100.00,2013-11-27,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20131213-0001,,Cafe Wednesdays,51.00,2013-12-13,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20131220-0001,,Teacher Appreciation,380.00,2013-12-20,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20131223-0001,,Holiday Fundraiser,160.00,2013-12-23,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20131226-0001,,Teacher Appreciation,9.48,2013-12-26,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20131227-0001,,Teacher Appreciation,20.00,2013-12-27,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20131231-0001,,Teacher Appreciation,20.00,2013-12-31,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20140110-0001,,Cafe Wednesdays,85.00,2014-01-10,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20140110-0002,,Teacher Appreciation,20.00,2014-01-10,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20140129-0001,,T-Shirt Fundraiser,10.00,2014-01-29,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20140129-0002,,Unprompted,51.00,2014-01-29,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20140221-0001,,Cafe Wednesdays,105.00,2014-02-21,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20140221-0002,,T-Shirt Fundraiser,20.00,2014-02-21,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20140306-0001,,Cafe Wednesdays,101.00,2014-03-06,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20140402-0001,,Cafe Wednesdays,81.50,2014-04-02,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20140402-0002,,The Joy of Giving 2014,250.00,2014-04-02,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20140516-0001,,Cafe Wednesdays,106.00,2014-05-16,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20140516-0002,,Teacher Appreciation,15.00,2014-05-16,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20140516-0003,,The Joy of Giving 2014,100.00,2014-05-16,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20140530-0001,,Unprompted,1.00,2014-05-30,Direct Donation,Misc. Parent,Personal,Unrestricted,,
MISC-20140604-0001,,Cafe Wednesdays,113.00,2014-06-04,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20140708-0001,,T-Shirt Fundraiser,10.00,2014-07-08,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20140722-0001,,Pool Party 2014,29.00,2014-07-22,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20140722-0002,,Pool Party 2014,729.05,2014-07-22,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20140807-0001,,Cafe Wednesdays,76.00,2014-08-07,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20140821-0001,,The Joy of Giving 2014,450.00,2014-08-21,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20140826-0001,,The Joy of Giving 2014,100.00,2014-08-26,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20140828-0001,,The Joy of Giving 2014,100.00,2014-08-28,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20140903-0001,,The Joy of Giving 2014,400.00,2014-09-03,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20140904-0001,,Cafe Wednesdays,55.00,2014-09-04,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20140904-0002,,The Joy of Giving 2014,500.00,2014-09-04,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20140908-0001,,The Joy of Giving 2014,300.00,2014-09-08,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20140912-0001,,The Joy of Giving 2014,600.00,2014-09-12,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20141003-0001,,Cafe Wednesdays,63.00,2014-10-03,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20141003-0002,,The Joy of Giving 2014,100.00,2014-10-03,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20141016-0001,,The Joy of Giving 2014,100.00,2014-10-16,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20141107-0001,,Cafe Wednesdays,77.00,2014-11-07,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20141204-0001,,Cafe Wednesdays,10.00,2014-12-04,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20141204-0002,,Cafe Wednesdays,61.00,2014-12-04,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20141204-0003,,T-Shirt Fundraiser,50.00,2014-12-04,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20141219-0001,,Teacher Appreciation,325.00,2014-12-19,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20141231-0001,,Letter Campaign 2014,75.00,2014-12-31,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20150109-0001,,Cafe Wednesdays,73.00,2015-01-09,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20150115-0001,,T-Shirt Fundraiser,10.00,2015-01-15,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20150128-0001,,Unprompted,110.00,2015-01-28,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20150205-0001,,Cafe Wednesdays,93.00,2015-02-05,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20150206-0001,,Unprompted,50.00,2015-02-06,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20150304-0001,,Cafe Wednesdays,84.00,2015-03-04,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20150327-0001,,T-Shirt Fundraiser,50.00,2015-03-27,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20150407-0001,,Unprompted,40.00,2015-04-07,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20150429-0001,,T-Shirt Fundraiser,10.00,2015-04-29,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20150605-0001,,Cafe Wednesdays,85.00,2015-06-05,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20150605-0002,,T-Shirt Fundraiser,50.00,2015-06-05,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20150622-0001,,Pool Party 2015,322.00,2015-06-22,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20150724-0001,,T-Shirt Fundraiser,604.20,2015-07-24,Shirt Sale,Misc. Parent,Personal,Unrestricted,HP,
MISC-20150730-0001,,Birthday Fundraiser,455.00,2015-07-30,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20150730-0002,,The Joy of Giving 2015,500.00,2015-07-30,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20150803-0001,,The Joy of Giving 2015,200.00,2015-08-03,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20150804-0001,,The Joy of Giving 2015,200.00,2015-08-04,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20150805-0001,,Cafe Wednesdays,105.55,2015-08-05,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20150820-0001,,The Joy of Giving 2015,500.00,2015-08-20,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20150831-0001,,The Joy of Giving 2015,200.00,2015-08-31,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20150923-0001,,The Joy of Giving 2015,100.00,2015-09-23,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20151023-0001,,Cafe Wednesdays,51.75,2015-10-23,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20151023-0002,,T-Shirt Fundraiser,20.00,2015-10-23,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
